path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_Ki,ligand_leaked
"['O=Cc1cc(F)cc2c1CCC2', ('[#6:15][Ch:14]=[O].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh&!R:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]-[Ch:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)NC2c1cc(F)cc2c1CCC2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC[C@]2(CCNC2)N1'), 'Cc1ccc2c(c1)CC(CN1CC[C@]3(CCC(=O)N3)C1)NC2c1cc(F)cc2c1CCC2']",Cc1ccc2c(c1)CC(CN1CC[C@]3(CCC(=O)N3)C1)NC2c1cc(F)cc2c1CCC2,9.260318756103516,10.5,0.7778095602989197,1.0,2,2,218,0.22916666666666666,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(F)cc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1cccc2c1C([C@H]1[C@@H]3Cc4ccc(F)cc4[C@@H]31)=NC(C(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNC2CCC2N1'), 'Cc1cccc2c1C([C@H]1[C@@H]3Cc4ccc(F)cc4[C@@H]31)=NC(CN1CCNC3CCC31)C2']",Cc1cccc2c1C([C@H]1[C@@H]3Cc4ccc(F)cc4[C@@H]31)=NC(CN1CCNC3CCC31)C2,9.260169982910156,10.199999809265137,0.8242095112800598,1.0,2,2,166,0.22826086956521738,Cc1nc2c3c(ccc2[nH]1)CC1[C@H](C)[C@]3(C)CCN1CC1CC1,2.5,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CCCC12CNC2'), 'Cc1ccc2c(c1)CC(CN1CC3(CCCC3=O)C1)N=C2[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21']",Cc1ccc2c(c1)CC(CN1CC3(CCCC3=O)C1)N=C2[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21,9.260082244873049,10.899999618530272,0.7217332124710083,1.0,2,2,5,0.2222222222222222,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CC2(CCCCC2)CN1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)ccc2C([C@@H]2CC3(CCCCC3)CN2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1C[C@H]2NCCN[C@@H]2C1'), 'Fc1ccc2c(c1)CC(CN1CCN[C@@H]3CCC[C@H]31)N=C2[C@@H]1CC2(CCCCC2)CN1']",Fc1ccc2c(c1)CC(CN1CCN[C@@H]3CCC[C@H]31)N=C2[C@@H]1CC2(CCCCC2)CN1,9.25954818725586,10.5,0.7776800394058228,1.0,2,2,260,0.24705882352941178,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0.23,False
"['O=C(O)[C@H]1Cc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)ccc2C([C@H]2Cc3ccc(F)cc3C2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CCC12CNC2'), 'O=C1CCC12CN(CC1Cc3cc(F)ccc3C([C@H]3Cc4ccc(F)cc4C3)=N1)C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'C1CN[C@H]2CNC[C@H]2C1'), 'Fc1ccc2c(c1)C[C@@H](C1=NC(CN3CC4(CCC4N4C[C@H]5CCCN[C@H]5C4)C3)Cc3cc(F)ccc31)C2']",Fc1ccc2c(c1)C[C@@H](C1=NC(CN3CC4(CCC4N4C[C@H]5CCCN[C@H]5C4)C3)Cc3cc(F)ccc31)C2,9.25930404663086,11.399999618530272,0.6597008109092712,1.0,3,3,55,0.22826086956521738,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1cccc2c1OCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2c(ccc3c2OCC3)C([C@H]2[C@@H]3Cc4cc(F)ccc4[C@@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CNC[C@@H]2C1'), 'Fc1ccc2c(c1)C[C@H]1[C@H](C3=N[C@@H](CN4C[C@@H]5CCCN[C@@H]5C4)Cc4c3ccc3c4OCC3)[C@@H]21']",Fc1ccc2c(c1)C[C@H]1[C@H](C3=N[C@@H](CN4C[C@@H]5CCCN[C@@H]5C4)Cc4c3ccc3c4OCC3)[C@@H]21,9.25921630859375,10.600000381469728,0.7630213499069214,1.0,2,2,49,0.18181818181818182,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['Cc1cc(Br)cc2c1[C@@H]1[C@H](C2)[C@H]1C(=O)O', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3cc(Br)cc(C)c3[C@H]21', ('[c:1]-[Br] >> [c:1]-[Cl]', None), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3cc(Cl)cc(C)c3[C@H]21', ('[c:1]-[Cl] >> [c:1]-[Oh]', None), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3cc(O)cc(C)c3[C@H]21']",Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3cc(O)cc(C)c3[C@H]21,9.259122848510742,9.899999618530272,0.8747205138206482,1.0,3,1,7,0.2,CC1(C)c2cc(O)ccc2C[C@@H](S)[C@H]1N,163.0,False
"['Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3cc(C)cc(C)c3[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CO[C@@H]2CCNC[C@@H]2N1'), 'Cc1ccc2c(c1)CC(CN1CC[C@H]3OCC(=O)N[C@H]3C1)N=C2[C@@H]1[C@H]2Cc3cc(C)cc(C)c3[C@H]21']",Cc1ccc2c(c1)CC(CN1CC[C@H]3OCC(=O)N[C@H]3C1)N=C2[C@@H]1[C@H]2Cc3cc(C)cc(C)c3[C@H]21,9.258749008178713,10.699999809265137,0.7487503886222839,1.0,2,2,24,0.18518518518518517,CC(=O)Nc1ccc2c(c1)CC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,5000.0,False
"['O=C(O)[C@H]1CCc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2ccc3c(c2C([C@H]2CCc4ccc(F)cc4C2)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@]2(C1)CCNC2'), 'Fc1ccc2c(c1)C[C@@H](C1=N[C@@H](CN3CC[C@@]4(CCCN4)C3)Cc3ccc4c(c31)CCC4)CC2', ('[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]).[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CC[C@@H]2CNC[C@H]12'), 'Fc1ccc2c(c1)C[C@@H](C1=N[C@@H](CN3CC[C@@]4(CCCN4C4CC[C@@H]5CNC[C@H]45)C3)Cc3ccc4c(c31)CCC4)CC2']",Fc1ccc2c(c1)C[C@@H](C1=N[C@@H](CN3CC[C@@]4(CCCN4C4CC[C@@H]5CNC[C@H]45)C3)Cc3ccc4c(c31)CCC4)CC2,9.258718490600586,12.600000381469728,0.5399588346481323,1.0,3,3,271,0.21782178217821782,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CCc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)ccc2C([C@@H]2CCc3ccccc3C2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1NC[C@@H]2CCCN[C@H]12'), 'O=C1NC[C@@H]2CCCN(CC3Cc4cc(F)ccc4C([C@@H]4CCc5ccccc5C4)=N3)[C@H]12']",O=C1NC[C@@H]2CCCN(CC3Cc4cc(F)ccc4C([C@@H]4CCc5ccccc5C4)=N3)[C@H]12,9.257760047912598,10.300000190734863,0.807862401008606,1.0,2,2,14,0.25287356321839083,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@@H]1CC2(CCC2)CN1'), 'O=C(O)[C@@H]1CC2(CCC2)CN1C[C@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNCC2(C1)CCN2'), 'Fc1ccc2c(c1)CC[C@H](CN1CC3(CCC3)C[C@H]1CN1CCC13CCCNC3)C2']",Fc1ccc2c(c1)CC[C@H](CN1CC3(CCC3)C[C@H]1CN1CCC13CCCNC3)C2,9.257705688476562,10.300000190734863,0.8078529834747314,1.0,2,2,401,0.25301204819277107,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0.23,False
"['O=C(O)[C@@H]1Cc2ccccc2N1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)ccc2C([C@@H]2Cc3ccccc3N2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@]2(C1)CCNC2'), 'Fc1ccc2c(c1)CC(CN1CC[C@@]3(CCCN3)C1)N=C2[C@@H]1Cc2ccccc2N1']",Fc1ccc2c(c1)CC(CN1CC[C@@]3(CCCN3)C1)N=C2[C@@H]1Cc2ccccc2N1,9.257556915283203,10.199999809265137,0.8237443566322327,1.0,2,2,48,0.21348314606741572,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CCc2ccccc2N1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1CCc2ccccc2N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1COC[C@@]2(C1)CCN2'), 'Cc1ccc2c(c1)CC(CN1CC[C@@]13CCCOC3)N=C2[C@@H]1CCc2ccccc2N1']",Cc1ccc2c(c1)CC(CN1CC[C@@]13CCCOC3)N=C2[C@@H]1CCc2ccccc2N1,9.25730323791504,10.300000190734863,0.8077826499938965,1.0,2,2,239,0.19811320754716982,Cc1ccc(Cl)c(OC2(C(O)CN3CCC(n4c(O)nc5ccccc54)CC3)CCCCC2)c1,58.0,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NCC(=O)c1ccc(F)c(F)c1'), 'O=C1CN=C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)c2cc(F)c(F)cc21', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'CN1CC2C[C@H]1CN2'), 'CN1CC2C[C@H]1CN2C1CN=C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)c2cc(F)c(F)cc21']",CN1CC2C[C@H]1CN2C1CN=C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)c2cc(F)c(F)cc21,9.256991386413574,11.699999809265137,0.7292815446853638,0.8583666682243347,2,2,138,0.1935483870967742,CN1c2ccccc2C(c2ccccc2F)=NC[C@H]1CCNC(=O)c1ccsc1,24.8,False
"['O=C(O)c1cc2c([nH]1)CCC2', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1cccc2c1C(c1cc3c([nH]1)CCC3)=NC(C(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CCCC12CNC2'), 'Cc1cccc2c1C(c1cc3c([nH]1)CCC3)=NC(CN1CC3(CCCC3=O)C1)C2']",Cc1cccc2c1C(c1cc3c([nH]1)CCC3)=NC(CN1CC3(CCCC3=O)C1)C2,9.256906509399414,9.899999618530272,0.8743019104003906,1.0,2,2,237,0.2159090909090909,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
"['O=C(O)c1cccc2c1CCCC2=O', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1cccc2c1OCC2)C(=O)O'), 'O=C1CCCc2c1cccc2C1=N[C@@H](C(=O)O)Cc2c1ccc1c2OCC1']",O=C1CCCc2c1cccc2C1=N[C@@H](C(=O)O)Cc2c1ccc1c2OCC1,9.256577491760254,9.800000190734863,0.8921722173690796,1.0,1,1,139,0.20212765957446807,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2c(c4c(n2Cc2ccccc2)CCCC4)C[C@@]3(O)C1C5,88.9,False
"['O=C(O)[C@@H]1Cc2ccc(F)cc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@@H](Cc1cccc2c1CCCC2)C(=O)O'), 'O=C(O)[C@@H]1Cc2c(ccc3c2CCCC3)C([C@@H]2Cc3ccc(F)cc32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CCC12CNC2'), 'O=C1CCC12CN(C[C@@H]1Cc3c(ccc4c3CCCC4)C([C@@H]3Cc4ccc(F)cc43)=N1)C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CO[C@@H]2CNC[C@@H]2N1'), 'O=C1CO[C@@H]2CN(C3CCC34CN(C[C@@H]3Cc5c(ccc6c5CCCC6)C([C@@H]5Cc6ccc(F)cc65)=N3)C4)C[C@@H]2N1']",O=C1CO[C@@H]2CN(C3CCC34CN(C[C@@H]3Cc5c(ccc6c5CCCC6)C([C@@H]5Cc6ccc(F)cc65)=N3)C4)C[C@@H]2N1,9.256576538085938,11.699999809265137,0.6296462416648865,0.9941056370735168,3,3,77,0.21359223300970873,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@H]1Cc2c(F)cccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O[C@@H]1CC[C@@H]2CNC[C@H]2C1'), 'Cc1ccc2c(c1)CC(CN1C[C@H]3CC[C@@H](O)C[C@@H]3C1)N=C2[C@H]1Cc2c(F)cccc21']",Cc1ccc2c(c1)CC(CN1C[C@H]3CC[C@@H](O)C[C@@H]3C1)N=C2[C@H]1Cc2c(F)cccc21,9.256524085998535,10.300000190734863,0.8076466917991638,1.0,2,2,115,0.20588235294117646,CC(C)C[C@H](O)C(=O)N(CCN1[C@@H]2CC[C@H]1C[C@@H](c1cccc(C(N)=O)c1)C2)Cc1c(F)cccc1F,10.0,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@@H](CC(=O)O)Cc1cccc(F)c1'), 'O=C(O)C[C@H]1Cc2cc(F)ccc2C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@]2(C1)CCNC2'), 'Fc1ccc2c(c1)C[C@H](CCN1CCC[C@]13CCNC3)N=C2[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21']",Fc1ccc2c(c1)C[C@H](CCN1CCC[C@]13CCNC3)N=C2[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21,9.256512641906738,10.699999809265137,0.7483887672424316,1.0,2,2,5,0.21348314606741572,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(F)cc3[C@@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1COC2(CNC2)C1'), 'O=C1COC2(C1)CN(C[C@H]1[C@@H]3Cc4ccc(F)cc4[C@@H]31)C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1NC[C@@H]2CCCN[C@H]12'), 'O=C1NC[C@@H]2CCCN(C3COC4(C3)CN(C[C@H]3[C@@H]5Cc6ccc(F)cc6[C@@H]53)C4)[C@H]12']",O=C1NC[C@@H]2CCCN(C3COC4(C3)CN(C[C@H]3[C@@H]5Cc6ccc(F)cc6[C@@H]53)C4)[C@H]12,9.256454467773438,10.199999809265137,0.8235481381416321,1.0,2,2,256,0.26136363636363635,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2cc3c(cc2C([C@H]2Cc4c(F)cccc42)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1COC2(CNC2)C1'), 'O=C1COC2(C1)CN(C[C@H]1Cc3cc4c(cc3C([C@H]3Cc5c(F)cccc53)=N1)CCC4)C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1CNCC12CC2'), 'Fc1cccc2c1C[C@@H]2C1=N[C@@H](CN2CC3(CC(N[C@@H]4CNCC45CC5)CO3)C2)Cc2cc3c(cc21)CCC3']",Fc1cccc2c1C[C@@H]2C1=N[C@@H](CN2CC3(CC(N[C@@H]4CNCC45CC5)CO3)C2)Cc2cc3c(cc21)CCC3,9.25633430480957,11.699999809265137,0.6259020566940308,1.0,3,3,48,0.18269230769230768,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
