path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_pIC50,ligand_percent_inhibition,ligand_Assay Description (pIC50),ligand_Assay Description (percent_inhibition)
"['FC[C@@H]1CNC[C@H]1c1ccccc1F', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'NC[C@H](F)C(=O)O'), 'NC[C@H](F)CN1C[C@@H](CF)[C@H](c2ccccc2F)C1']",NC[C@H](F)CN1C[C@@H](CF)[C@H](c2ccccc2F)C1,4.997837543487549,5.300000190734863,0.8892267942428589,1.0,1,1,1342,0.2786885245901639,NC(=O)C1CN(Cc2ccccc2F)c2ccccc2O1,-0.2479732663618066,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['CC(=O)C(F)(F)c1ccc(C)cc1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'Nc1cc(F)cc2c1NCC2'), 'Cc1ccc(C(F)(F)C(C)N2CCc3cc(F)cc(N)c32)cc1']",Cc1ccc(C(F)(F)C(C)N2CCc3cc(F)cc(N)c32)cc1,4.99709415435791,5.400000095367432,0.856342613697052,1.0,1,1,1343,0.19047619047619047,CN1CCN(c2ccc([N+](=O)[O-])c(N)c2)CC1,-2.3010299956639813,,Inhibition of SIRT1 (unknown origin),
"['O=Cc1cccc(-c2ccc(F)nc2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@@H]1CCC[C@H]1C(F)F'), 'Fc1ccc(-c2cccc(CN[C@@H]3CCC[C@H]3C(F)F)c2)cn1']",Fc1ccc(-c2cccc(CN[C@@H]3CCC[C@H]3C(F)F)c2)cn1,4.9970574378967285,5.5,0.8254737257957458,1.0,1,1,1253,0.22784810126582278,NC(=O)c1cncc(OCc2cccc(NC(=O)C3CCCCC3)c2)c1,-1.6273658565927327,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['CC(C)c1ccc([C@@H]2CNC[C@H]2N)cc1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@H]1C[C@@H]2C[C@@H](O)[C@H]1O2'), 'CC(C)c1ccc([C@@H]2CN(C[C@H]3C[C@@H]4C[C@@H](O)[C@H]3O4)C[C@H]2N)cc1']",CC(C)c1ccc([C@@H]2CN(C[C@H]3C[C@@H]4C[C@@H](O)[C@H]3O4)C[C@H]2N)cc1,4.997008323669434,6.0,0.8872901797294617,0.7817214131355286,1,1,1210,0.19718309859154928,CC(C)CC(=O)N1CC(C(N)=O)Oc2ccccc21,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=C1c2ccc(F)cc2C[C@@H]1O', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1CCC[C@H]1C(F)F'), 'O[C@H]1Cc2cc(F)ccc2C1N[C@@H]1CCC[C@H]1C(F)F']",O[C@H]1Cc2cc(F)ccc2C1N[C@@H]1CCC[C@H]1C(F)F,4.996712684631348,5.400000095367432,0.8947993516921997,0.956875741481781,1,1,72,0.17647058823529413,NC(=O)C1CCCc2c(-c3ccc(F)cc3)n[nH]c21,,42.0,,Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli at 20 uM using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay
"['N[C@H](c1ccccc1)C1CNC1', ('[#6&!$(C=[O,N]):10][Nh2:1].[#6:3][C:2]([#6:4])=[O] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'CC(C)(C)C1=CC(=O)C(=O)C=C1O'), 'CC(C)(C)C1=CC(N[C@H](c2ccccc2)C2CNC2)C(=O)C=C1O']",CC(C)(C)C1=CC(N[C@H](c2ccccc2)C2CNC2)C(=O)C=C1O,4.99648904800415,5.599999904632568,0.7960747480392456,1.0,1,1,1344,0.22058823529411764,CC(C)(C)c1cc(C=C2C(=O)OC(c3ccccc3)OC2=O)cc(C(C)(C)C)c1O,-1.2778383330020475,,Inhibition of N-terminal hexa-His-tagged human SIRT1 (156 to 664 residues) expressed in Escherichia coli BL21 (DE3) assessed as deacetylation of Abz-labeled acetyl peptide using Abz-GVLKacAYNO2GY-NH2 peptide as substrate incubated for 30 mins in presence of NAD+ by fluorescence microplate reader assay,
"['CC(=O)c1ccc(F)c(Br)c1F', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'FC1=CCNC1'), 'CC(=O)c1ccc(F)c(N2CC=C(F)C2)c1F']",CC(=O)c1ccc(F)c(N2CC=C(F)C2)c1F,4.99576473236084,5.800000190734863,0.7419043779373169,1.0,1,1,53,0.18867924528301888,CN1CC(C(N)=O)Oc2ccccc21,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['CC(=O)C(=O)N(C)c1ccc(C)cc1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CC2(CNC2)CO1'), 'Cc1ccc(N(C)C(=O)C(C)N2CC3(COC(=O)C3)C2)cc1']",Cc1ccc(N(C)C(=O)C(C)N2CC3(COC(=O)C3)C2)cc1,4.995718479156494,5.599999904632568,0.795829176902771,1.0,1,1,1345,0.22058823529411764,Cc1ccc(S(=O)(=O)N2CC(C(N)=O)Oc3ccccc32)cc1,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Cc1cc2cc(C=O)ccc2[nH]c1=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'C[C@@H]1NC[C@H]1O'), 'Cc1cc2cc(CN3C[C@@H](O)[C@@H]3C)ccc2[nH]c1=O']",Cc1cc2cc(CN3C[C@@H](O)[C@@H]3C)ccc2[nH]c1=O,4.995633602142334,5.400000095367432,0.8558419942855835,1.0,1,1,308,0.25862068965517243,NC(=O)Cc1cc2cc(Cl)ccc2[nH]1,-1.9542425094393248,,Inhibition of recombinant human SIRT1 (193 to 741 residues) expressed in Escherichia coli expression system using RHKK(Ac)W-NH2 as substrate measured after 2 hrs by HPLC method,
"['NNCc1ccc2c(c1)CCCN2', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'CC(=CC(=O)O)C(F)F'), 'CC(=CCN1CCCc2cc(CNN)ccc21)C(F)F']",CC(=CCN1CCCc2cc(CNN)ccc21)C(F)F,4.9956231117248535,7.099999904632568,0.4950655102729797,1.0,1,1,104,0.20689655172413793,OCc1ccc2c(c1)CCc1cc(CO)ccc1N2,,25.0,,Inhibition of recombinant human N-tagged GST-SIRT1 fusion protein using fluorescent ZMAL as substrate at 50 uM after 4 hrs by homogeneous fluorescent deacetylase assay
"['COc1ccc([C@@H]2CNC[C@H]2N)cc1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'CC(=CC(=O)O)C(F)F'), 'COc1ccc([C@@H]2CN(CC=C(C)C(F)F)C[C@H]2N)cc1']",COc1ccc([C@@H]2CN(CC=C(C)C(F)F)C[C@H]2N)cc1,4.995618343353272,5.599999904632568,0.8489858508110046,0.9373504519462584,1,1,74,0.26865671641791045,COc1ccc(CN2CC(C(N)=O)Oc3ccccc32)cc1,-0.1613680022349748,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Cc1cccc([C@H]2CNC(=O)CN2)c1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1CC=CCN1'), 'Cc1cccc([C@H]2CNC(=O)CN2CC2CC=CCN2)c1']",Cc1cccc([C@H]2CNC(=O)CN2CC2CC=CCN2)c1,4.995402812957764,5.5,0.8249272704124451,1.0,1,1,0,0.23529411764705882,Cc1ccc(C2CC(=O)Nc3ccc4cc(C)ccc4c32)cc1,1.0087739243075051,,Inhibition of SIRT1,
"['O=C1CC(c2ccc3c(c2)CCO3)C1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'CC(N)C(O)c1cccc(F)c1'), 'CC(NC1CC(c2ccc3c(c2)CCO3)C1)C(O)c1cccc(F)c1']",CC(NC1CC(c2ccc3c(c2)CCO3)C1)C(O)c1cccc(F)c1,4.99522876739502,5.599999904632568,0.8708778023719788,0.9136448502540588,1,1,13,0.1875,CC(NC(=O)c1ccccc1/N=C/c1cccc2ccccc12)c1ccccc1,,33.0,,Inhibitory activity against human SIRT1 at 100 uM
"['Cc1ccc(C2CC(=O)C2)s1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=CC1CCNC1'), 'Cc1ccc(C2CC(N3CCC(C=O)C3)C2)s1']",Cc1ccc(C2CC(N3CCC(C=O)C3)C2)s1,4.994508743286133,5.699999809265137,0.7677783370018005,1.0,1,1,930,0.19047619047619047,CC(C)CC(=O)N1CC(C(N)=O)Oc2ccccc21,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=C(O)[C@@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Nc1ccc(N)c(O)c1'), 'Nc1ccc(NC[C@@H]2[C@H]3[C@H]4C[C@@H]2C(=O)[C@H]43)c(O)c1']",Nc1ccc(NC[C@@H]2[C@H]3[C@H]4C[C@@H]2C(=O)[C@H]43)c(O)c1,4.994390964508057,6.699999809265137,0.5556681752204895,1.0,1,1,421,0.2033898305084746,NC(=O)c1ccc2c(c1)CCc1cc(N)ccc1N2,,25.0,,Inhibition of recombinant human N-tagged GST-SIRT1 fusion protein using fluorescent ZMAL as substrate at 50 uM after 4 hrs by homogeneous fluorescent deacetylase assay
"['O=C(O)[C@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'N[C@@H]1C[C@H]1c1ccc(F)cc1F'), 'O=C1[C@@H]2[C@@H]3C[C@H]1[C@@H](CN[C@@H]1C[C@H]1c1ccc(F)cc1F)[C@@H]32']",O=C1[C@@H]2[C@@H]3C[C@H]1[C@@H](CN[C@@H]1C[C@H]1c1ccc(F)cc1F)[C@@H]32,4.994291305541992,5.199999809265137,0.9224463701248168,1.0,1,1,79,0.189873417721519,COc1ccc2c(c1)cc1n2CCN2C(=O)c3cc(F)ccc3N(C)C12,,20.0,,Inhibition of N-terminal His tagged recombinant human SIRT1 (193 to end residues) expressed in baculovirus infected Sf9 cells using HDAC substrate 1 as substrate at 5 uM incubated for 30 mins by fluorescence based analysis relative to control
"['O=Cc1cc(F)cc(N2CCC2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1COC[C@H]1C(=O)O'), 'O=C(O)[C@@H]1COC[C@@H]1NCc1cc(F)cc(N2CCC2)c1']",O=C(O)[C@@H]1COC[C@@H]1NCc1cc(F)cc(N2CCC2)c1,4.993039131164551,5.400000095367432,0.854953408241272,1.0,1,1,1346,0.24324324324324326,O=C(O)c1ccc2c(c1)nc(-c1ccc(N3CCCCC3)cc1)n2CCO,,24.0,,Inhibition of human recombinant N-terminal GST-tagged SIRT1 (193 to 741) at 50 uM after 45 mins by fluorescence assay
"['Fc1ccc([C@H]2C[C@@H](F)CN2)cc1', ('[#6&!$(C=[O,N]):6]-[Nh:1]-[#6&!$(C=[O,N]):7].[#6:5]-[N:2]=[C:3]=[O:4] >> [#6&!$(C=[O,N]):7]-[N:1](-[#6&!$(C=[O,N]):6])-[C:3](=[O:4])-[N:2]-[#6:5]', 'C[C@H](N=C=O)C(F)(F)F'), 'C[C@H](NC(=O)N1C[C@H](F)C[C@@H]1c1ccc(F)cc1)C(F)(F)F']",C[C@H](NC(=O)N1C[C@H](F)C[C@@H]1c1ccc(F)cc1)C(F)(F)F,4.992623329162598,6.5,0.8296311497688293,0.7111247181892395,1,1,1347,0.2,NC(=O)C1CN(Cc2ccc(C(F)(F)F)cc2)c2ccccc2O1,-1.4548448600085102,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['CN[C@@H](C=O)c1ccccc1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O[C@H]1CNCC1(F)F'), 'CN[C@@H](CN1C[C@H](O)C(F)(F)C1)c1ccccc1']",CN[C@@H](CN1C[C@H](O)C(F)(F)C1)c1ccccc1,4.99261474609375,5.800000190734863,0.8510453701019287,0.8706576824188232,1,1,1248,0.24193548387096775,CNC(=O)C1CN(Cc2ccccc2)c2ccccc2O1,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=C1c2ccc(F)cc2C[C@H]1O', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'Nc1cc(F)c(F)c(O)c1F'), 'Oc1c(F)c(F)cc(NC2c3ccc(F)cc3C[C@H]2O)c1F']",Oc1c(F)c(F)cc(NC2c3ccc(F)cc3C[C@H]2O)c1F,4.992599964141846,6.5,0.5899658203125,1.0,1,1,1348,0.1935483870967742,O=C1OC(c2ccccc2)OC(=O)C1=Cc1cc(F)c(O)c(F)c1,-0.6570558528571039,,Inhibition of N-terminal hexa-His-tagged human SIRT1 (156 to 664 residues) expressed in Escherichia coli BL21 (DE3) assessed as deacetylation of Abz-labeled acetyl peptide using Abz-GVLKacAYNO2GY-NH2 peptide as substrate incubated for 30 mins in presence of NAD+ by fluorescence microplate reader assay,
"['NCC[C@@H](O)c1ccc(Br)cc1F', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'CN1C[C@@H](N)[C@H](C(F)F)C1'), 'CN1C[C@@H](Nc2ccc([C@H](O)CCN)c(F)c2)[C@H](C(F)F)C1']",CN1C[C@@H](Nc2ccc([C@H](O)CCN)c(F)c2)[C@H](C(F)F)C1,4.992569446563721,6.400000095367432,0.7488395571708679,0.812642514705658,1,1,1349,0.1891891891891892,CC(=O)Nc1ccc(CN2CC(C(N)=O)Oc3ccccc32)cc1,-1.0170333392987805,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=Cc1ccc(C2CC2)cc1F', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'Cc1ccc(C2CC(=O)CN2)cc1'), 'Cc1ccc(C2CC(=O)CN2Cc2ccc(C3CC3)cc2F)cc1']",Cc1ccc(C2CC(=O)CN2Cc2ccc(C3CC3)cc2F)cc1,4.9921698570251465,5.5,0.8238597512245178,1.0,1,1,52,0.25,Cc1ccc(C2CC(=O)Nc3ccc4cc(C)ccc4c32)cc1,1.0087739243075051,,Inhibition of SIRT1,
"['O=Cc1cc(F)ccc1C1CC1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'FC1=CCNC1'), 'FC1=CCN(Cc2cc(F)ccc2C2CC2)C1']",FC1=CCN(Cc2cc(F)ccc2C2CC2)C1,4.992013454437256,5.699999809265137,0.7760184407234192,0.988393247127533,1,1,516,0.2289156626506024,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,,7.0,,Inhibition of SIRT1 (unknown origin) at 1 uM
"['NCC[C@@H](O)c1cccc(Br)c1F', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'C1CC2OCCC2N1'), 'NCC[C@@H](O)c1cccc(N2CCC3OCCC32)c1F']",NCC[C@@H](O)c1cccc(N2CCC3OCCC32)c1F,4.991950988769531,5.599999904632568,0.8788360357284546,0.9041837453842164,1,1,1350,0.2878787878787879,NC(=O)C1CN(Cc2ccccc2F)c2ccccc2O1,-0.2479732663618066,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['NC(N)c1ccc2c(c1)CCC2', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CS(=O)C=CC(=O)O'), 'CS(=O)C=CCNC(N)c1ccc2c(c1)CCC2']",CS(=O)C=CCNC(N)c1ccc2c(c1)CCC2,4.991725444793701,5.599999904632568,0.794557511806488,1.0,1,1,1351,0.18461538461538463,Cc1ccc2[nH]c3c(c2c1)CCCC3CN,-2.0,,Inhibitory activity against recombinant human SIRT1 expressed in Escherichia coli by fluorimetric assay,
"['O=C(O)C#Cc1cccc(Br)c1F', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1ccc(C2CC2)cc1N'), 'Fc1c(Br)cccc1C#Cc1nc2cc(C3CC3)ccc2[nH]1']",Fc1c(Br)cccc1C#Cc1nc2cc(C3CC3)ccc2[nH]1,4.991570949554443,6.300000190734863,0.6277596950531006,1.0,1,1,1060,0.24285714285714285,CCOC(=O)c1ccc2[nH]c(-c3ccc(Br)cc3)nc2c1,-1.6989700043360187,,Inhibition of human recombinant SIRT1 using p53 (379 to 382 residues) conjugated to AMC as substrate incubated for 45 mins in presence of NAD+ by fluorescence assay,
"['Fc1ccc([C@H]2C[C@@H](F)CN2)cc1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@]12COC[C@H]1C2(F)F'), 'Fc1ccc([C@H]2C[C@@H](F)CN2C[C@]23COC[C@H]2C3(F)F)cc1']",Fc1ccc([C@H]2C[C@@H](F)CN2C[C@]23COC[C@H]2C3(F)F)cc1,4.991347789764404,5.599999904632568,0.7944372892379761,1.0,1,1,744,0.1780821917808219,O=C1N/C(=C\c2ccc(O)c(Cl)c2)C(=O)N1Cc1ccc(F)cc1,-1.506505032404872,,Inhibition of recombinant human SIRT1 after 30 mins,
"['N[C@@H](C=O)c1cccc(F)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'C[C@H]1NC[C@H]1O'), 'C[C@@H]1[C@H](O)CN1C[C@H](N)c1cccc(F)c1']",C[C@@H]1[C@H](O)CN1C[C@H](N)c1cccc(F)c1,4.991318225860596,6.199999809265137,0.8013719320297241,0.8087476491928101,1,1,457,0.21428571428571427,CC(=O)Nc1cccc(CN2CC(C(N)=O)Oc3ccccc32)c1,-0.380211241711606,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Cc1cc(O)cc(C=O)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'Cc1ccc(F)c([C@@H](N)CCO)c1'), 'Cc1cc(O)cc(CN[C@@H](CCO)c2cc(C)ccc2F)c1']",Cc1cc(O)cc(CN[C@@H](CCO)c2cc(C)ccc2F)c1,4.991184234619141,5.699999809265137,0.766756534576416,1.0,1,1,215,0.1875,OCc1cc2cc(F)c(F)cc2nc1-c1ccccc1O,,48.0,,Inhibition of human N-terminally hexa-his-tagged SIRT1 expressed in Escherichia coli BL21 (DE3) at 10 uM after 15 mins by fluorescence polarization assay
"['O=C(O)[C@@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[C:1](=[O])[Oh].[Nh2:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'Nc1cc(F)cc2c1NCC2'), 'O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](CNc1cc(F)cc4c1NCC4)[C@@H]32']",O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](CNc1cc(F)cc4c1NCC4)[C@@H]32,4.990823268890381,5.300000190734863,0.8867323994636536,1.0,1,1,1352,0.16216216216216217,NC(=O)c1ccccc1Nc1ccc(NC(=O)C2CCNCC2)cc1,-2.0,,Inhibition of human recombinant SIRT1 using Fluor de Lys-SIRT as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorimetric analysis,
"['Nc1c[nH]c2cc(F)ccc12', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)C=CCN1CC(F)C1'), 'Fc1ccc2c(NCC=CCN3CC(F)C3)c[nH]c2c1']",Fc1ccc2c(NCC=CCN3CC(F)C3)c[nH]c2c1,4.990561008453369,5.5,0.823328971862793,1.0,1,1,216,0.22058823529411764,O=C(NCCc1c[nH]c2ccccc12)c1ccc(F)cc1,,28.4,,Inhibition of SIRT1 (unknown origin) using KQTARK(Ac)STGG as peptide substrate at 0.14 uM at 25 degree C uM preincubated for 20 mins followed by substrate addition and measured after 10 mins in presence of NAD by RapidFire LC/MS analysis relative to control
"['O=C1CCc2ccncc21', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'Cc1ccn(CCN)c(=O)c1'), 'Cc1ccn(CCNC2CCc3ccncc32)c(=O)c1']",Cc1ccn(CCNC2CCc3ccncc32)c(=O)c1,4.989909648895264,5.199999809265137,0.9208284616470336,1.0,1,1,1353,0.21875,COc1cc2ccccc2cc1Cn1cnc2sc3c(c2c1=O)CCC(NCc1cccnc1)C3,-2.0,,Inhibition of SIRT1 (unknown origin),
"['C1=C(c2ccsn2)CCNC1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)[C@]12C[C@](F)(CN1)C2'), 'F[C@]12CN[C@](CN3CC=C(c4ccsn4)CC3)(C1)C2']",F[C@]12CN[C@](CN3CC=C(c4ccsn4)CC3)(C1)C2,4.989897727966309,5.800000190734863,0.9179480671882628,0.8063231110572815,1,1,1354,0.14285714285714285,CCOC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,,7.0,,Inhibition of SIRT1 (unknown origin) at 1 uM
"['Cc1cc([C@H](O)CCN)ccc1Br', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh2:1] >> [#6&!$(C=[O,N]):3]-[Nh:1]-[c:2]', 'Nc1cc(C2CC2)c(F)cc1F'), 'Cc1cc([C@H](O)CCN)ccc1Nc1cc(C2CC2)c(F)cc1F']",Cc1cc([C@H](O)CCN)ccc1Nc1cc(C2CC2)c(F)cc1F,4.989308834075928,5.800000190734863,0.7399880886077881,1.0,1,1,1355,0.20588235294117646,Cc1ccc2[nH]c3c(c2c1)CCCC3CN,-2.0,,Inhibitory activity against recombinant human SIRT1 expressed in Escherichia coli by fluorimetric assay,
